,cangdan,cangdan_huanbi,member_oi,jicha_mom,kucun_tongbi,kucun_shuiwei,kucun_huanbi_week,kucun_huanbi_month,kucun_huanbi_diff_week,kucun_huanbi_diff_month,rtn_skew,ret_skew,rtn_kurt,rv_umd,rtn_skew_std,ERR,ew_signal_5
2019-12-09,1.49089871375498,1.11025843781502,1.267362963225,0.824683268264977,1.35494917231503,1.30339377951501,1.19669533930001,1.19669533930001,0.955625667149993,0.860215261229983,0.995184788734944,1.21547211668497,0.959663486699934,1.23806521699002,1.06909513819499,1.41521869867505,1.392617400420011
2019-12-10,1.48858026164498,1.10931956924002,1.266624579675,0.824251746269979,1.35329480000503,1.29995485149501,1.196302659675,1.196302659675,0.957799954754993,0.861382936109983,0.995795500889945,1.21680271234997,0.959159790589935,1.23991021567002,1.06892921064,1.41565195831005,1.391940665200011
2019-12-11,1.49037303791498,1.10845317340002,1.267010570505,0.821107566439978,1.35569860364003,1.30024962022501,1.19339758991501,1.19339758991501,0.954807956744993,0.856819994719984,0.994347049324945,1.21694679194497,0.958229261504936,1.24061578239502,1.06840911587,1.41733845215505,1.390522386270011
2019-12-12,1.48491932523498,1.11091734502502,1.267125656955,0.822319739774977,1.35129665601503,1.29744697288001,1.19466251200001,1.19466251200001,0.957533747899994,0.856727506434984,0.989506778384945,1.21214009176997,0.955049270289935,1.23412984027002,1.06644367578,1.41126178559505,1.386863848730013
2019-12-13,1.48275037830498,1.10969037907002,1.26574443081,0.823920222319977,1.34903631520003,1.29753103549501,1.19757350904501,1.19757350904501,0.957374297764993,0.860849168684983,0.987891708489944,1.21499875518997,0.956739250539936,1.23711460629502,1.067543359815,1.41297646635505,1.388321526480009
2019-12-16,1.47722304461998,1.10722533644002,1.26493417439,0.822048462839977,1.34682667933003,1.29265376688501,1.19846066168501,1.19846066168501,0.960040475619993,0.861928928329983,0.986550521139945,1.21443428136997,0.955305977704936,1.23645237490502,1.06973636756,1.41384263413504,1.386957241550008
2019-12-17,1.47944805764498,1.10936491749002,1.2605362852,0.823540585989976,1.35071982800003,1.29452057021501,1.19807957867001,1.19807957867001,0.962207958474992,0.863120867774982,0.985703800789945,1.21197584858497,0.951808288644937,1.23262922099502,1.06491773755,1.40702916184004,1.385480255305012
2019-12-18,1.48047518936998,1.10672687846002,1.261853711285,0.823425374264976,1.35449969439003,1.29897006558001,1.20120052400001,1.20120052400001,0.962131531554992,0.864305944694981,0.988848909144944,1.21467735908997,0.955224541549938,1.23652672793002,1.066790223135,1.41210659038005,1.390382945580013
2019-12-19,1.47695524325998,1.10673939951002,1.26491799293,0.826997589149976,1.34987487146003,1.29499153898501,1.20056932221001,1.20056932221001,0.958950408634992,0.863547908679981,0.984922417534943,1.21135855288997,0.954143884734937,1.23529225838002,1.067938206075,1.41060242905005,1.387278046875012
2019-12-20,1.47473935977998,1.10873359320002,1.264290486555,0.824814432729975,1.34482323747003,1.29036134129501,1.19630213939001,1.19630213939001,0.958009936069991,0.860253619074982,0.984447706674944,1.21153465772997,0.953409568059938,1.23331088281002,1.066833924415,1.40979510069505,1.383703115515007
2019-12-23,1.47429739560998,1.10965201627002,1.263060767745,0.822798663374974,1.34024731400003,1.28979930273501,1.19455733904501,1.19455733904501,0.95762122360999,0.860058714999981,0.985478483429944,1.21429377997997,0.953123239409937,1.23455669383002,1.068487551475,1.41114464227505,1.382276314725007
2019-12-24,1.47445335366998,1.10738887118002,1.263457481865,0.823795927414973,1.34429870220003,1.29072758719501,1.19837504667501,1.19837504667501,0.957179564354991,0.861804765779981,0.984619002939944,1.21221631151997,0.956374279409936,1.23437345546502,1.068260969895,1.41066699302505,1.384078882325008
2019-12-25,1.47340550955998,1.10712899576002,1.26142580773,0.822138566354974,1.34063850220003,1.28644592638501,1.19671898395001,1.19671898395001,0.95921720687999,0.862352823024982,0.985121795174943,1.21331380527997,0.957911142159935,1.23531907544502,1.069179941935,1.41296559234005,1.383223487160008
2019-12-26,1.47298962631498,1.10677128448002,1.26243442347,0.821993578344974,1.33752215220003,1.28610352816501,1.19374310561001,1.19374310561001,0.960138946604992,0.862868069019982,0.984907711584944,1.21095417302997,0.955389198899935,1.23234848498502,1.06918116758,1.41082008331005,1.381238004870003
2019-12-27,1.47001019447498,1.10663897408002,1.265519359265,0.823431560469974,1.33449945220003,1.28472746210501,1.19629557390501,1.19629557390501,0.962189097979991,0.862480838769982,0.987374965124943,1.21054909356997,0.957806137754934,1.22917665001502,1.06923664503,1.40699014211005,1.382347454660004
2019-12-30,1.46598978431498,1.10501086439002,1.26368433474,0.823804231829974,1.33425780160503,1.28262915609501,1.19561004151501,1.19561004151501,0.961071453519991,0.862167649894981,0.985843368034942,1.20779266629997,0.957384322374933,1.22747510978002,1.06618061577,1.40399515046005,1.378665384555006
2019-12-31,1.46835212800498,1.10328522477002,1.26686320578,0.822413137004974,1.33628621483003,1.28372432605501,1.19518005516001,1.19518005516001,0.959818884724991,0.858874106104982,0.986147077089942,1.20825570747497,0.955880295574934,1.22513106979002,1.06454497528,1.40102523822505,1.377974906610005
2020-01-02,1.46758873647498,1.10443546043002,1.26859622783,0.821240640359972,1.33542753820003,1.28289704373501,1.19533388075001,1.19533388075001,0.959699240389991,0.858909374054982,0.98810033301494,1.20891833208497,0.956270307749933,1.22647991993502,1.06881510142,1.40372840942005,1.379553321365006
